"root"	"kanji"	"gloss"
"alianc"	"盟"	"同盟国,同盟者 ／ 【政】（国家間の）同盟 ／ 【史】日英同盟 ／ 【史】神聖同盟"
"kartel"	"盟"	"【経】カルテル（企業連合）,>>trusto;【政】（政党間などの）連合;【"
"ŝink"	"火腿"	"【料】ハムエッグ ／ 【料】ハムサンドイッチ ／ 【料】ハム,>>kolbaso"
"suĉ"	"吸"	"［他］吸い込む ／ ［他］吸う,すする ／ 【PIV】Ag(ad)o de iu, kiu suc^as."
"sorb"	"吸"	"【機】吸い込み弁 ／ ［他］吸い込む,（人などを）のみ込む;（知識などを）吸収する ／ 吸取紙 ／ 脱脂綿"
"s^mac"	"吸"	"［自］（キス・食事など口で吸うとき）チュッと音を立てる ／ チュッという音"
"inhal"	"吸"	"［他］【医】吸入する ／ =inhalado（吸入）"
"absorb"	"吸"	"［他］夢中にさせる,心を奪う;=>sorbi（吸収する）"
"sampl"	"样"	"【PIV】Aro de observoj, rigardataj kiel  ／ 【楽】【PIV】Ciferece registri specimenojn "
"muestr"	"样"	"【PIV】Aro elprenita el pli granda aro,  ／ 【PIV】(tr (transitiva)) Preni muestron "
"spik"	"穗"	"【植】スペアミント,オランダハッカ,ミドリハッカ（種） ／ 【植】穂（ほ）;【植】穂状花序（すいじょうかじょ）"
"kvast"	"穗"	"ふさ飾り"
"ament"	"穗"	"【植】【PIV】Infloresko, densa spiko ofte k"
"spur"	"迹"	"［他］足跡をたどる;【情】トレースする ／ 足跡,=piedsigno;痕跡;【理】飛跡"
"stan"	"锡"	"スズの,スズ製の ／ ［他］スズメッキする ／ 【化】スズ（錫）（原子番号50の金属元素）"
"sulk"	"沟"	"［他］（ひたいなどに）しわをよせる;さざなみを立てる ／ 【農】うねま（畝間）;溝;わだち（轍）;（波の）うね"
"kloak"	"沟"	"下水道,下水管;《転》掃きだめ,巣窟（そうくつ）;【動】総排出腔 ／ 【PIV】Rilata al kloako: kloaka kanalo; "
"tranc^e"	"沟"	"塹壕（ざんごう）を掘る ／ 【軍】塹壕（ざんごう）;【鉄】切通し;【建】根切り"
"testud"	"龟"	"【動】ヌマガメ（沼亀）（属）,=emido ／ （亀のように）のろのろと ／ 【動】カメ（亀）;【史】（古代ローマの）亀甲型掩蓋（きっこうがたえんがい）"
"tig"	"茎"	"しなやかな茎 ／ 【植】地下茎 ／ 【植】茎（くき）;（ピストンなどの）棒,軸;（グラスの）あし"
"kulm"	"茎"	"【植】（麦などの）茎,>>tigo;《詩》=>kulmino（頂点）"
"tigr"	"虎"	"【動】トラ（虎）"
"juk"	"痒"	"かゆい皮膚 ／ むずがゆい傷 ／ ［他］かゆがらせる;《転》むずむずさせる;［自］かゆい ／ かゆみ"
"tikl"	"痒"	"くすぐったい,むずむずさせる;《転》厄介な,扱いにくい,微妙な ／ ［他］くすぐる,軽く触れてむずむずさせる;《転》快く刺激する ／ 【PIV】Ago de iu, io tiklanta: nun ankor"
"urtik"	"痒"	"［自］（イラクサで刺すように）チクチクさせる,掻痒感を生じる ／ 【植】イラクサ（刺草）（属）"
"tomat"	"茄"	"トマトの ／ 【料】トマトソース ／ 【植】トマト"
"trejn"	"训"	"訓練の,練習の;養成の ／ ［他］訓練する,鍛錬する;養成する,仕込む"
"tuber"	"隆"	"【医】甲状腺結節 ／ こぶの,こぶのある ／ 【植】キクイモ,=terpiro ／ こぶ;【解】結節,隆起;【植】塊茎"
"tumult"	"闹"	"大騒動の,騒然とした,騒がしい ／ 騒然とした集会 ／ ［自］騒動する,大騒ぎする ／ 騒動,喧騒,大騒ぎ;騒乱,暴動"
"tun"	"吨"	"【単】英トン,ロングトン（＝約1016kg） ／ 【単】メートルトン（1t＝1000kg） ／ 【単】トン（1t=1000kg） ／ 米トン,ショートトン（＝約907kg）"
"tonel"	"吨"	"【海】（積荷の）容積トン（1.13ｍ3） ／ 【海】（船の）容積トン（2.83ｍ3）"
"tunel"	"隧"	"【交】道路トンネル ／ 【交】鉄道トンネル ／ 【理】トンネル効果 ／ ［他］トンネルをつける"
"livre"	"制服"	"（従僕などの）仕着せ,そろいの服,制服"
"vag"	"荡"	"放浪の,漂泊の ／ 【解】迷走神経 ／ 放浪生活 ／ ［自］さまよう,放浪する;歩き回る,うろつく,徘徊する;漂う"
"diboc^"	"荡"	"放蕩の ／ 放蕩息子 ／ 放蕩生活 ／ ［自］放蕩する,酒色にふける"
"fluktu"	"荡"	"［自］（波のように）上下する,動揺する;《転》変動する ／ 【理】ゆらぎ"
"venĝ"	"仇"	"報復の,復讐の ／ ［他］恨みを晴らす,あだを討つ;［自］復讐する,報復する ／ 友のかたきを討つ ／ 〜に復讐する"
"vet"	"赌"	"賭をして;競争で ／ ［他］賭ける ／ 賭け;=vetaj^o（賭け金）"
"viktim"	"牺"	"【宗】いけにえ,>>oferaj^o;《転》犠牲,犠牲者,被害者"
"vip"	"鞭"	"［他］むち打つ;《転》激しく非難する ／ （皮ひもなどを短い棒につけた）むち（鞭）,>>vergo,>>skurg^o"
"skurg^"	"鞭"	"［他］むち打つ;《転》激しく非難する ／ （体罰用の短い）むち,>>vipo,>>vergo"
"knut"	"鞭"	"【PIV】Mallonga ledrimena vipo, uzata en ／ 【PIV】Vira nomo, i.a. (interalie, inter"
"flagel"	"鞭"	"【植】【動】【PIV】Vipoforma filamento, movorg"
"virg"	"贞"	"純潔な,童貞の,処女の;《転》人手に触れたことのない,未開発の;《転》無垢の ／ 汚れない心 ／ 処女地 ／ 【天】おとめ座"
"vom"	"吐"	"［他］吐く,嘔吐（おうと）する ／ 吐血する ／ 嘔吐（おうと）"
"kraĉ"	"吐"	"［自］つば・たんを吐く;［他］吐く ／ =krac^ado,=krac^aj^o"
"sput"	"吐"	"［他］（たん・つば・血などを多量に）吐く;《転》（多量に）吐き出す ／ 喀血（かっけつ）する"
"zink"	"锌"	"亜鉛の ／ ［他］亜鉛メッキする,亜鉛をきせる ／ 【化】亜鉛（原子番号３０の金属元素）"
"zum"	"嗡"	"［自］（虫などが）ブンブンいう,（低い振動音で）うなる;［他］【楽】ハミング ／ 【PIV】Rilata al zumado: el zuma fono di ／ 【PIV】Bruo de iu, io zumanta: orelaj zu"
"anzu"	"杏"	"【植】【PIV】1 Var. (Vari(aj^)o) de abrikot"
"abstin"	"戒"	"節制した,禁欲している;精進の ／ ［自］（酒，たばこ，肉食，快楽などを）節制している,断っている,慎んでいる; ／ 酒を断っている ／ 禁煙している"
"agit"	"搅"	"［他］（激しく）揺り動かす,動揺させる,かきたてる;扇動する,あおり立てる;"
"akn"	"痘"	"にきび,吹き出物（ふきでもの）"
"variol"	"痘"	"【病】天然痘,痘瘡（とうそう）"
"akrid"	"蝗"	"（一般に）バッタ（蝗虫）;【虫】ショウリョウバッタ（属）,>>lokusto ／ イナゴの襲来"
"lokust"	"蝗"	"【虫】トノサマバッタ（属）,>>akrido;飛蝗（ひこう）"
"aks"	"轴"	"軸,軸線;【植】軸;【数】軸;【天】自転軸;【理】光軸;【政】枢軸;《転》中 ／ 【数】座標軸 ／ 【光】光軸 ／ 【理】回転軸"
"s^aft"	"轴"	"【機】軸,シャフト,心棒,>>akso"
"ale"	"林"	"並木道;（庭園・公園の）小道,遊歩道"
"bosk"	"林"	"（公園などの）植込み,木立 ／ まばらな木立"
"forst"	"林"	"【農】育成林,=kultivarbaro"
"alg"	"藻"	"海藻,も（藻） ／ 【植】藻類 ／ 【植】藍藻類 ／ 【植】褐藻類"
"ampol"	"泡"	"【薬】アンプル;電球"
"bobel"	"泡"	"=aerveziko（気泡） ／ 【PIV】(ntr (netransitiva)) Eligi bobelo"
"infuz"	"泡"	"［他］（熱湯で）煎じ出す;（茶を）入れる"
"blaz"	"泡"	"【医】【PIV】Hau^ta veziketo el maldika his"
"anser"	"鹅"	"【鳥】ガチョウ（鵞鳥）;《転》まぬけ者 ／ 【PIV】De ansero: ansera brusto farc^ita"
"vejn"	"脉"	"【解】大静脈 ／ ［他］木目模様をつける,石目模様をつける ／ 【解】静脈,>>arterio;【鉱】鉱脈;木目,石目 ／ 【PIV】1 Rilata al korpa vejno: la vejna"
"arteri"	"脉"	"【解】動脈;《転》（交通の）動脈 ／ 【PIV】Rilata al la arterioj: arteria sa"
"puls"	"脉"	"【医】結滞脈 ／ ずきずきする痛み,疼痛 ／ 【理】脈動電流 ／ ［自］脈を打つ,脈動する;《転》脈打つ"
"angi"	"脉"	"【解】脈管,>>arterio,>>vejno,>>limfangio;【植 ／ 【PIV】Rilata al angio."
"sfigm"	"脉"	"【医】【PIV】Pulso 1."
"vaskul"	"脉"	"【解】【PIV】1 Unu-au^ kelk-hista tubeto, t ／ 【医】【植】【PIV】Rilata al la vaskuloj: vask"
"elit"	"优"	"エリートの,選り抜きの ／ エリート,選良,精鋭,選り抜きの人々"
"aven"	"燕麦"	"【植】カラスムギ（烏麦）（属）;【植】エンバク（燕麦）,オートムギ"
"fung"	"菌"	"【植】キノコ ／ 【植】菌類 ／ 食用キノコ ／ 【PIV】Rilata al fungoj: funga toksig^o."
"bacil"	"菌"	"【植】炭疽菌 ／ 【生】バチルス,桿菌（かんきん） ／ 【医】コンマ菌（コレラ菌）"
"truf"	"菌"	"［他］【料】トリュフを添える ／ 【料】トリュフ;【植】セイヨウショウロ（西洋松露）（属）"
"fungus"	"菌"	"【病】菌状腫 ／ 【PIV】Havanta la naturon de funguso: fu"
"micet"	"菌"	"【PIV】(ark. (arkaismo, arkaisme)) = fun"
"kandid"	"菌"	"【植】【PIV】G. (Genro) (Candida el sakarom ／ 【PIV】Prototipo de naivulo en la samnom"
"bark"	"舶"	"小型船,小型帆船（s^ipoより小さく、boatoより大きい）;【海】バーク"
"bask"	"衣边"	"【服】（衣服の）すそ,たれ"
"bet"	"甜菜"	"【植】ビート,テンサイ（甜菜）,サトウダイコン（砂糖大根） ／ 赤かぶ"
"bovl"	"碗"	"【料】深皿,碗（わん）,丼（どんぶり）,ボウル,>>tasego ／ 金魚鉢"
"brid"	"勒"	"［他］（馬に）馬勒（ばろく）をつける;《転》手綱を締める,抑制する ／ 【馬】馬勒（ばろく）（おもがい，くつわ，手綱の総称）"
"string"	"勒"	"［他］締めつける,握りしめる,抱きしめる,=c^irkau^premi,=c ／ 【PIV】Ag(ad)o stringi: els^ovi sin el l"
"s^akr"	"贩"	"闇相場,闇値 ／ ［他］闇取引する,密売買する"
"brut"	"畜"	"家畜の;《転》畜生のような ／ 家畜;《転》畜生 ／ 【人名】ブルートゥス,ブルータス（古代ローマの政治家）"
"buĉ"	"屠"	"［他］屠殺する,屠畜する;《転》（人を）虐殺する ／ 【PIV】Ago de buc^anto: li tuj iras post"
"masakr"	"屠"	"［他］大虐殺する,殺戮する,皆殺しにする,=amasbuc^i ／ 大虐殺,大量殺戮,皆殺し,=amasbuc^ado"
"s^oh^t"	"屠"	"【聖】【PIV】(tr (transitiva)) Buc^i lau^ l"
"ĉerk"	"棺"	"ひつぎの;《転》陰気な,陰鬱（いんうつ）な ／ 陰うつな口調 ／ 棺（かん）,柩（ひつぎ） ／ 石棺"
"cikad"	"蝉"	"蝉時雨（せみしぐれ） ／ 【虫】セミ（蝉）"
"cikatr"	"疤"	"傷跡（きずあと）"
"cinam"	"桂"	"【料】桂皮,シナモン"
"lau^r"	"桂"	"【植】ゲッケイジュ（属）（月桂樹） ／ （勝者に与える）月桂樹の葉（枝）;《転》栄光,栄誉 ／ 【PIV】Virina nomo, i.a. (interalie, int"
"cir"	"膏"	"［他］靴墨で磨く ／ 靴墨（くつずみ） ／ 【史】【PIV】Vira nomo, i.a. (interalie, in"
"balzam"	"膏"	"バルサムを含む;芳香性の,かぐわしい;苦痛を和らげる ／ ［他］=enbalzamigi,芳香を添える ／ 【薬】バルサム（芳香性の天然樹脂）;（バルサムを含む）鎮痛剤;《転》慰め,苦"
"pomad"	"膏"	"［他］ポマードをつける;軟膏を塗る ／ ポマード;軟膏（なんこう）"
"daktil"	"枣"	"【果】ナツメヤシ;【文】長短短格,強弱弱格 ／ 【PIV】Rilata al daktilo: daktila faruno"
"jujub"	"枣"	"【果】ナツメ;【菓】（ナツメの香りを付けた）キャンデー,ゼリー"
"zizif"	"枣"	"【植】ナツメ（属）,>>jujubarbo"
"dand"	"俏"	"おしゃれな,めかしこんだ,ダンディーな ／ ［自］しゃれ男ぶる,伊達（だて）ぶる ／ しゃれ男,伊達男（だておとこ）,ダンディー"
"rivel"	"揭"	"［他］（秘密などを）あかす,暴露する;【写】現像する ／ 暴露"
"denunc"	"揭"	"［他］告発する;密告する ／ 告発;密告"
"dorlot"	"宠"	"［他］甘やかす;大事にする ／ 【PIV】Ago de dorlotanto: s^in faris dor"
"dot"	"嫁妆"	"持参金の ／ 持参金として ／ ［他］持参金を与える;（才能などを）恵む ／ 持参金"
"dres"	"驯"	"［他］（動物を）調教する,訓練する,仕込む"
"pest"	"疫"	"ペストの;《転》悪疫の,有害な ／ 【病】ペスト;《転》疫病,悪疫;有害な人物,害虫"
"fuĝ"	"逃"	"［自］逃げる,逃走する,逃亡する,逃避する ／ 逃走,逃亡,脱走"
"eskap"	"逃"	"抜け穴 ／ ［自］（〜 el）逃げる,脱する;《転》逃避する;［他］のがれる,まぬがれる ／ 逃走,脱出;逃避"
"dizert"	"逃"	"［自］【軍】（軍から）脱走する ／ 【軍】脱走"
"vant"	"虚"	"空虚な,むなしい,はかない,つまらない;虚栄の,うぬぼれの強い ／ 無意味なおしゃべり ／ はかない夢 ／ うぬぼれの強い男"
"fikci"	"虚"	"架空の,虚構の;見せかけの,偽りの;【文】フィクションの ／ 空想の英雄 ／ 架空口座 ／ ［他］空想する,思い描く"
"fiktiv"	"虚"	"=fikcia（架空の） ／ 【Ｇ】=kondicionalo（条件法） ／ 【語】【PIV】Us-modo."
"flik"	"补"	"［他］つぎを当てる;《転》取り繕う;【情】パッチを当てる ／ 【PIV】Ago fliki au^ ties rezulto: ne fi"
"flustr"	"悄"	"ささやき声の, ／ ［自］ささやく,小声で話す;《転》さらさら音をたてる,>>susuri,>> ／ ささやき;【声】ささやき"
"ĝemel"	"双胎"	"二卵性双生児 ／ 双子の;対の ／ ツインベッド ／ 姉妹都市"
"glav"	"剑"	"刀,剣;《転》剣（武力・暴力・権威の象徴） ／ 刀身"
"spad"	"剑"	"（細身の長くとがった）剣"
"gram"	"克"	"【単】グラム（g） ／ 【PIV】Dana medicinisto (H. C. J. Gram, "
"konker"	"克"	"［他］征服する,戦い取る;《転》（努力して）勝ち取る,克服する ／ 征服,獲得;克服,魅了"
"makro"	"宏"	"【情】マクロ"
"grat"	"抓"	"［他］ひっかく,かき削る;かく,>>skrapi ／ ひっかくこと;かくこと"
"graved"	"孕"	"妊娠した;《転》はらんだ ／ 妊娠３か月の"
"koncip"	"孕"	"［他］（子を）はらむ,妊娠する,>>gravedig^i ／ 妊娠 ／ 避妊する"
"gru"	"鹤"	"【鳥】ツル ／ 【機】クレーン,起重機 ／ 【天】つる座"
"grumbl"	"怨"	"［自］ぼやく,ぶつぶつ不平を言う,愚痴をこぼす"
"hepat"	"肝"	"肝臓の ／ 【病】肝硬変（症） ／ 【病】肝疝痛（かんせんつう） ／ 【解】肝臓"
"gvardi"	"卫"	"【軍】親衛隊員,近衛兵 ／ 【軍】親衛隊,近衛連隊 ／ 儀仗（ぎじょう）兵（個人） ／ 儀仗（ぎじょう）兵（集団）"
"higien"	"卫"	"衛生上の;衛生的な,健康によい ／ 衛生学;衛生"
"himn"	"颂"	"【宗】賛美歌;賛歌 ／ 国歌 ／ 【PIV】Rilata al himno(j)."
"od"	"颂"	"【文】オード,頌歌（しょうか） ／ 【楽】『歓喜の歌』（ベートーベンの交響曲第９番の中の歌）"
"human"	"仁"	"人間的な,人情味のある,人道的な"
