"root"	"kanji"	"gloss"
"filari"	"丝虫"	"【PIV】1 (ark. (arkaismo, arkaisme)) = v"
"prodig"	"慷"	"《稀》=malavara（気前のよい） ／ ［他］《稀》=malavari（気前よく与える） ／ 《稀》=malavaro（大盤ぶるまい）"
"lien"	"脾"	"【解】脾臓（ひぞう）"
"sabin"	"杜松"	"【植】【PIV】Sp. (Specio) de junipero (Juni ／ 【PIV】Virina nomo."
"averag^"	"均"	"【数】平均の ／ 【気】平均気温 ／ 【PIV】1 Ia meznombro. Sin. (sinonimo) m"
"tang"	"颠"	"［自］【海】縦揺れ（ピッチング）する,>>rulig^i;【楽】タンゴを踊る ／ 【楽】タンゴ"
"atrop"	"颠"	"【植】【PIV】G. (Genro) (Atropa el solanaco ／ 【PIV】Unu el la tri Parcoj, kiu tranc^a"
"iski"	"坐骨"	"【解】座骨神経 ／ 【解】座骨 ／ 【PIV】Rilata al iskio: iskia tubero; is"
"ptoz"	"垂"	"【医】【PIV】Malaltig^o de organo pro malst"
"pralin"	"仁糖"	"【PIV】Sukeraj^o, farita el amandoj brun ／ 【PIV】(tr (transitiva)) Brunigi en bola"
"aort"	"主脉"	"【解】大動脈 ／ 【PIV】Rilata al aorto, au^ al la valvet"
"beat"	"福"	"至福の;【カ】福者の列に加えられた"
"elize"	"福"	"エリジウムの;至福の,喜びに満ちた ／ 【神】エリジウム,エリュシオン（英雄・善人が死後にすむ楽園）;《転》極楽,至 ／ 【PIV】1 De Elizeo: irante tiun vojon, v"
"kupel"	"炼"	"【化】【PIV】(tr (transitiva)) Apartigi per"
"musked"	"火枪"	"【軍】マスケット銃"
"musket"	"火枪"	"=muskedo（マスケット銃）"
"siren"	"警笛"	"【機】サイレン;【動】カイギュウ（海牛）類 ／ 【神】セイレーン;《転》妖婦 ／ 【動】【PIV】Ordo (Sirenia) de herbomang^an"
"amni"	"羊膜"	"【解】【PIV】La interna membrano, c^irkau^a"
"ipek"	"吐根"	"【植】【PIV】1 Sp. (Specio) (Psychotria ipe"
"sankci"	"制裁"	"【法】経済制裁 ／ ［他］【政】裁可する,承認する;処罰する,制裁する ／ （当局・権威者による）裁可,是認;制裁,処罰"
"s^tanc"	"冲压"	"【技】【PIV】(tr (transitiva)) Premtranc^i "
"dikro"	"二色"	"【地質】【理】【PIV】(pp (se paroli pri) neizot"
"pomp"	"豪"	"豪勢な,はなやかな,壮麗な,華麗な,絢爛豪華な ／ ［自］光り輝く ／ 豪勢,壮麗,豪華絢爛"
"s^ik"	"帅"	"シックな,いきな,しゃれた,趣味の良い,>>eleganta,>>bongu ／ 【PIV】Aspekti s^ika: Paula s^ikas K. ／ 【PIV】Tuto de la ecoj k manifestig^oj d"
"diplo"	"板障"	"【解】【PIV】(diploe) Spongeca parto de pla"
"buks"	"黄杨"	"つげの櫛（くし） ／ 【植】ツゲ（黄楊）"
"fiakr"	"马车"	"辻馬車,>>dros^ko,>>kales^o"
"faeton"	"马车"	"フェートン（無蓋 の軽四輪馬車）;【鳥】ネッタイチョウ（属）,=tropik ／ 【PIV】Filo de Suno, falinta el sia c^ie"
"sambuk"	"接骨"	"【植】セイヨウニワトコ（西洋接骨木）（種） ／ 【植】ニワトコ（接骨木）（種） ／ 【植】ニワトコ（接骨木）（属）"
"endivi"	"苦菜"	"【植】キクヂシャ,エンダイブ ／ 【植】キクヂシャ,エンダイブ,=endivio ／ 【植】=skarolo（エスカロール）"
"sektor"	"域"	"金融分野 ／ 民間部門,民間団体 ／ 【数】扇形;【軍】防衛区域;【経】（産業）部門"
"mang"	"芒果"	"【果】マンゴー（の実）"
"pedant"	"迂"	"学者ぶった,些事に拘泥する ／ 学者ぶる人,衒学者（げんがくしゃ）,枝葉末節にこだわる人"
"rikur"	"递归"	"【数】【情】【PIV】(pp (se paroli pri) difino  ／ 【PIV】1 Vokado de proceduro dum plenuma ／ 【PIV】1 (pp (se paroli pri) funkcio) Ti"
"korus"	"合唱"	"合唱団員 ／ 合唱,合唱団,=h^oro"
"lobi"	"游说"	"［自］（公職者・議員に対して）陳情する,運動する ／ 《Ｎ》【政】圧力団体,ロビー,=premgrupo"
"uretr"	"尿道"	"【解】尿道,=urintubo"
"turbid"	"浊"	"【地質】【PIV】Mara au^ laga detrito, suspen ／ 【PIV】Rilata al turbido: turbida fluo d"
"melis"	"蜂草"	"【植】メリッサ,セイヨウヤマハッカ（属）"
"guvern"	"教养"	"［他］養育する,しつける"
"hibisk"	"芙蓉"	"【植】フヨウ（芙蓉）（種） ／ 【植】ハイビスカス,フヨウ（属） ／ 【植】ムクゲ（木槿）"
"absces"	"脓肿"	"［自］【病】膿瘍を形成する,化膿する ／ 【病】膿瘍（のうよう）,>>tumoro,>>ulcero;（膿をもった）で"
"karpel"	"心皮"	"【植】【PIV】Florfolio, sur kiu formig^as u"
"kolaps"	"崩"	"［自］【病】虚脱する;【天】崩壊する;【情】フリーズする;《転》（急に）意気 ／ 【病】虚脱（きょだつ）;【天】崩壊;【情】フリーズ,ハングアップ;《転》（急"
"flus"	"涨"	"［自］（潮が）満ちる,差す ／ 上げ潮時,差し潮時,>>alfluo,>>altmaro"
"platen"	"白金"	"［他］白金メッキする ／ 【化】白金;プラチナ"
"ans"	"柄"	"（水差し・つぼ・引き出し・ドアなどの）取っ手,>>tenilo ／ 【PIV】Provizita per anso: ansa kofro; ("
"stip"	"柄"	"【植】ハネガヤ（羽茅）（属）;【植】（キノコやシダ類の）柄"
"koc^"	"红虫"	"【動】【PIV】1 Sp. (Specio) (Dactylopius co"
"vizier"	"檐"	"（帽子の）ひさし;（かぶとの）まびさし（眉庇）;（洋式かぶとの）面ぼお"
"c^ikan"	"刁"	"［他］難癖をつける,口やかましく文句を言う;詭弁（きべん）を弄（ろう）する ／ 難癖,言いがかり,揚げ足取り;詭弁"
"gurd"	"摇琴"	"［他］手回しオルガンで演奏する;《転》機械的に次々と作り出す ／ 【楽】手回しオルガン"
"stafet"	"接力"	"【軍】騎馬伝令;【運】駅伝選手,リレー選手,リレー走者"
"puber"	"发育"	"【生】【PIV】Atinginta periodon de la vivo "
"anemon"	"银莲"	"【植】アネモネ"
"prote"	"帝王花"	"【植】【PIV】1 G. (Genro) (Protea el protea ／ 【PIV】Multforma: protea bacilo. ／ 【PIV】Helena duondio, kiu povis alpreni"
"lic^i"	"荔"	"【植】【PIV】1 G. (Genro) (Litchi el sapind"
"mentor"	"导师"	"（青年の）良き指導者,助言者 ／ 【PIV】Agi kiel mentoro. ／ 【PIV】Amiko de Odiseo, kies filon Telem"
"suna"	"圣行"	"【イ】スンナ（マホメットの言行にもとづく口伝律法）"
"mile"	"黄米"	"《Ｎ》【植】キビ（黍）（種）,>>panico"
"resurs"	"资源"	"【環】=nerenovigebla ric^fonto（再生不可能な資源） ／ 【環】=renovigebla ric^fonto（再生可能な資源） ／ 【環】=ric^fonto（資源）"
"peoni"	"牡丹"	"【植】ボタン（牡丹） ／ 【植】シャクヤク（芍薬） ／ 【植】ボタン（牡丹）（属）,シャクヤク（芍薬）"
"bizon"	"野牛"	"【動】アメリカバイソン,アメリカヤギュウ ／ 【動】バイソン,ヤギュウ（野牛）,>>Amerika bizono,>>Eu ／ 【動】ヨーロッパバイソン,ヨーロッパヤギュウ"
"sagu"	"西米"	"【料】サゴ,沙穀米（さごべい）（サゴヤシから採取した白い澱粉）"
"vals"	"圆舞"	"ワルツを演奏する ／ ［自］ワルツを踊る ／ ワルツ（舞踊）;【楽】ワルツ,円舞曲"
"nu"	"嘿"	"［間］さて！,さあ！ ／ ［接］さてそこで,ところで ／ 【PIV】Nomo de la C^inia parto de Salven"
"vehikl"	"载体"	"【化】【PIV】1 Substanco, en kiun oni metas ／ 【PIV】Estanta au^ rilata al vehiklo: ve ／ 【PIV】(tr (transitiva)) Transporti, kie"
"kardj"	"胃门"	"【解】【PIV】(ostium cardiacum) Ezofaga ape"
"terat"	"畸"	"【医】【PIV】Grava fizika au^ fiziologia an"
"nekton"	"自游"	"【生態】【PIV】Tuto de la pelagaj vivuloj ak ／ 【PIV】Rilata al nektono."
"engag^"	"聘"	"［他］（人を）雇う,（雇用）契約する;（人をある状態に）巻き込む,引き入れる"
