"root"	"kanji"	"gloss"
"kramf"	"抽筋"	"【医】（痛みをともなう、筋肉の）けいれん（痙攣）,こむらがえり,>>spas ／ 【医】書痙（しょけい） ／ 胃けいれん"
"parad"	"炫"	"閲兵式の;パレードの;誇示の,見せびらかしの ／ 豪勢に,はなばなしく;これみよがしに ／ ［自］【軍】分列行進する;行列して行進する;《転》誇示する,見せびらかす,> ／ 【軍】閲兵式;パレード;誇示,見せびらかし,>>manifestacio,>"
"bravur"	"炫"	"【楽】【PIV】Tre brila stilo au^ ludmaniero"
"vil"	"蓬"	"毛で覆われた,毛むくじゃらの,けば立った ／ けば,短毛,むく毛,>>lanugo;【織】けば,パイル;【解】絨毛（じゅう"
"hirt"	"蓬"	"（毛の）逆立った,（髪の）乱れた"
"stagn"	"滞"	"［自］（流れが）よどんでいる;《転》停滞している,とどこおる ／ =stagnado（停滞） ／ 交通渋滞,=trafiks^topig^o"
"staz"	"滞"	"【医】【PIV】Malrapidig^o, iafoje g^is plen"
"kari"	"蛀牙"	"【病】虫歯 ／ カリエスの;虫歯の ／ 虫歯 ／ 【医】カリエス,骨疽（こつそ）;【医】齲歯（うし）,虫歯"
"trat"	"汇"	"［自］【商】為替手形を振出す ／ 【商】為替手形"
"kambi"	"汇"	"［自］手形を割引く ／ 【経】為替手形"
"smirg"	"砂"	"紙やすり ／ ［他］金剛砂で磨く ／ 【鉱】エメリー,鑽鉄（さんてつ）;金剛砂,=smirgopulvoro ／ 【PIV】Havanta kovron da smirgo: smirga "
"pug"	"臀"	"=postaj^o（尻）"
"grop"	"臀"	"【動】【PIV】1 La posta parto de c^evalo, b"
"rekrut"	"征募"	"［他］=>rekrutigi（徴募する） ／ 【軍】新兵;《転》新入会員"
"spin"	"脊"	"【解】脊髄（せきずい）,=mjelo ／ 背骨,脊柱,=vertebraro;【解】棘（きょく）;《転》山稜 ／ 【理】スピン ／ 【PIV】Rilata au^ apartenanta al spino: "
"first"	"脊"	"【建】棟瓦（むながわら） ／ 【建】むね（棟）;【地理】稜（りょう） ／ 【PIV】Rilata al firsto: firsta tegolo."
"raki"	"脊"	"【解】【PIV】Vertebra kolumno. ／ 【PIV】Rilata al rakio: rakia likvo."
"bufr"	"缓冲"	"［他］【鉄】緩衝器でぶつかる;【化】緩衝液で処理する ／ 【鉄】緩衝器;【車】バンパー;【情】バッファ ／ 【PIV】Rilata al bufro."
"fobi"	"症"	"【病】恐怖症,>>akvofobio,>>aerofobio"
"tatu"	"纹"	"［他］入れ墨する,彫る ／ 入れ墨,刺青（いれずみ）,彫り物"
"jasp"	"纹"	"［他］（碧玉に似せた）縞模様をつける ／ 【鉱】ジャスパー,碧玉（へきぎょく）"
"fret"	"纹"	"［他］雷文で飾る ／ 【楽】（弦楽器の）フレット,こま ／ 【建】雷文（らいもん）"
"frang^"	"纹"	"【理】回折じま ／ ［他］【服】房飾りを付ける ／ 【服】房飾り;【理】干渉縞（じま） ／ 【理】干渉縞（じま）"
"plau^d"	"溅"	"［自］バシャリと音を立てる,水音を立てる;パタパタと音を立てる ／ バシャリという音,水音（ピチャン，ジャブン，ドボン） ／ 【PIV】Plau^danta: la plau^daj ondetoj d"
"ekzalt"	"扬"	"心を高揚させる,熱狂させる ／ ［他］高揚させる,熱狂させる,（感情を）強くする ／ 想像力をかき立てる ／ 若者を熱狂させる"
"ment"	"薄荷"	"【料】ミントソース ／ 【植】ハッカ（属）（薄荷）,ミント ／ 【植】スペアミント,オランダハッカ,ミドリハッカ（種）"
"unit"	"单位"	"【学】組立単位,誘導単位 ／ 【学】基本単位 ／ 【学】国際単位系（SI） ／ 【理】単位ベクトル"
"ebon"	"乌"	"黒たんの;漆黒の ／ 漆黒の髪 ／ 黒たん（材）"
"toni"	"张"	"【生】【化】【PIV】1 Stato de malforta kontrah"
"troke"	"扬抑"	"長短格の;強弱格の,揚抑格の ／ 【文】長短格;強弱格,揚抑格,><jambo"
"parok"	"堂区"	"小教区の ／ 【キ】小教区の信徒,教区民 ／ 【キ】小教区,聖堂区"
"paroh^"	"堂区"	"=paroko（小教区） ／ 【PIV】Rilata al paroh^o: paroh^a gazeto ／ 【PIV】Membro de paroh^o."
"fluks"	"通量"	"【理】電束 ／ 【理】束（そく）,流束 ／ 【理】磁束,>>vebero"
"gol"	"球门"	"【運】ゴール（すること）,得点"
"sakar"	"蔗"	"【植】【PIV】G. (Genro) (Saccharum el poaco"
"intrig"	"谋"	"［自］陰謀を企てる,策略をめぐらす,策動する ／ 陰謀,策略,策動;（物語の）プロット,筋立て;密通"
"koluzi"	"谋"	"［自］結託する ／ 結託,共謀;談合"
"galant"	"殷勤"	"（女性に）親切な ／ ［自］（女性に）親切にする ／ 【植】ガランサス（属）;ユキノハナ,スノードロップ ／ 【植】ユキノハナ,スノードロップ,=neg^borulo"
"nan"	"矮"	"小人（こびと）の;【生】矮性の ／ 【天】矮小銀河 ／ 小人（こびと）;【生】矮小体（わいしょうたい）"
"pub"	"耻骨"	"【解】恥丘,陰阜 ／ 【虫】ケジラミ（毛虱）（属）,=ftiro ／ 【解】恥骨部;恥部,陰部 ／ 【PIV】Rilata al pubo: puba monto (au^ m"
"pubi"	"耻骨"	"【解】【PIV】(os pubis) Antau^a parto de la"
"tetra"	"野鸡"	"【鳥】エゾライチョウ（蝦夷雷鳥）（種）,=bonazio"
"fazan"	"野鸡"	"【鳥】キジ（雉）（科の総称）"
"hipnot"	"催眠"	"催眠性の;催眠術の ／ 【医】催眠状態 ／ 【PIV】(ntr (netransitiva)) Trovig^i en "
"deklam"	"诵"	"朗読コンクール ／ ［他］朗読する,朗々と読む;［自］美辞麗句を並べる,大げさに言う ／ 朗読,=deklamaj^o,=deklamado"
"frau^d"	"诈"	"【法】詐欺破産 ／ ［他］詐取する,ごまかす,不正行為を働く,>>trompi ／ 詐取,詐欺,不正行為"
"torc^"	"炬"	"（オリンピックでリレーされる）聖火 ／ たいまつ行列 ／ 【運】（オリンピックの）聖火リレー ／ たいまつ（松明）,トーチ;《転》光明"
"profil"	"廓"	"横顔の;縦断面の;輪郭の ／ ［他］横顔を描く;【建】【機】縦断面（図）を描く;輪郭を示す,>>kontu ／ 横顔;【建】【機】縦断面（図）,>>sekco;側面,輪郭,>>kontur"
"kontur"	"廓"	"［他］輪郭を描く,かたどる ／ 輪郭（りんかく） ／ ぼんやりした輪郭"
"uzurp"	"篡"	"［他］（領地・権力・地位などを）不当に奪う,簒奪（さんだつ）する,横領する, ／ 【PIV】Ag(ad)o de iu, kiu uzurpas: ni pu"
"protez"	"假肢"	"【医】義手 ／ 【医】義歯 ／ 【医】義足 ／ 【医】義眼"
"ure"	"尿素"	"【化】尿素"
"kalv"	"秃"	"（頭の）はげた;《転》草木の生えていない ／ はげ山 ／ 【PIV】Loko de la kapo, kie elfalis la h"
"gvat"	"监"	"［他］様子をうかがう,見張る,>>observi"
"aken"	"瘦果"	"【植】【PIV】1 (ss (striktasence)) Seka fru ／ 【PIV】Urbo c^e la U limo de Germanio, i"
"negoc"	"贸"	"取引の,商談の;実務的な,ビジネスライクな ／ 商用旅行,出張,=afervojag^o ／ ［自］【商】取引する,商談する,交渉する ／ 【商】取引,商談,商売;ビジネス"
"grapol"	"串"	"（花や果実の）房;【植】総状花序 ／ アカシアの花（房状） ／ ぶどうの房"
"steril"	"不育"	"不毛の,実りのない;（植物が）不稔の,実のならない;（人・動物が）不妊の,子"
"ergot"	"麦角"	"【植】麦角（ばっかく）;【鳥】蹴爪（けづめ）,=krurungo"
"iris"	"虹膜"	"【写】アイリス絞り,虹彩絞り ／ 【解】虹彩 ／ 【PIV】Kurierino de la dioj, kun c^ielar"
"ebur"	"象牙"	"象牙の,象牙のような ／ =>Ebur-Bordo（コートジボアール） ／ 象牙（ぞうげ）"
"korpus"	"军团"	"【軍】軍団 ／ 【語】コーパス（言語資料体）"
"celeri"	"芹"	"【植】セロリ,オランダミツバ"
"api"	"芹"	"【植】オランダミツバ（属）,>>celerio ／ 【地名】アピア（西サモアの首都）"
"gajl"	"树瘤"	"【植】虫こぶ,ふし,没食子（もっしょくし）"
"alun"	"矾"	"【化】ミョウバン ／ 【PIV】(tr (transitiva)) Sorbigi per alu"
"skolt"	"侦"	"［自］ボーイスカウト活動をする;【軍】偵察する ／ ボーイスカウト;【軍】斥候,偵察兵 ／ 【PIV】Lau^ la maniero de skolto: (f (fi"
"tret"	"踏"	"［他］踏む,踏みつける;踏みつぶす ／ 【PIV】Ago de iu, kiu tretas."
"idol"	"偶像"	"【宗】偶像崇拝者 ／ 【宗】偶像,神像;《転》崇拝の的,アイドル ／ 【PIV】Rilata al idolo(j): idola kulto, "
"saliv"	"唾"	"［自］つばが出る ／ 唾液,つば ／ 【PIV】Rilata al la salivo: saliva amela"
"kaper"	"劫"	"［他］（敵船を）私掠（しりゃく）する,捕獲する"
"pec^"	"沥青"	"ピッチの,ピッチを塗った ／ ［他］ピッチを塗る ／ 【化】ピッチ,>>bitumo"
"bitum"	"沥青"	"瀝青炭 ／ ［他］瀝青で舗装する ／ 【化】瀝青（れきせい）,ビチューメン,>>asfalto,>>pec^o ／ 【PIV】1 Rilata al bitumo. 2 Bitumohava:"
"lanug"	"茸"	"綿羽のような,綿羽でできた,うぶ毛の生えた,綿毛に覆われた ／ 羽毛ぶとん ／ （鳥の）綿羽（わたばね）,>>plumo;うぶ毛,にこ毛,>>vilo;（タ"
"cim"	"臭虫"	"【虫】ナンキンムシ（南京虫）;カメムシ（亀虫）の類 ／ 【情】バグ,=programa fus^o"
"bas"	"低"	"【楽】バスの,低音の;《詩》=malalta（低い） ／ 【楽】バス（音・声）,低音;ベース楽器"
"lik"	"漏"	"［自］（ビン・樽などが）漏る;【海】（船が）浸水する;【電】漏電する ／ 漏れ口;浸水口;漏電個所"
"rigl"	"拴"	"［他］差し錠をかける,かんぬきをかける"
"enzim"	"酵素"	"【生】消化酵素 ／ 【化】酵素 ／ 【PIV】Rilata al la enzimoj."
"damp"	"抑"	"［他］【楽】（音を）抑える,消す;（弦などの振動を）抑制する,止める"
"inhib"	"抑"	"【植】【生】【化】【PIV】(tr (transitiva)) Malpli ／ 【PIV】1 Ago inhibi. 2 Io en la psiko, k"
"rudr"	"舵"	"水平舵,（飛行機の）昇降舵,（潜水艦の）横舵 ／ 【空】【海】かじ（舵） ／ 縦舵,（飛行機の）方向舵 ／ 【PIV】(tr (transitiva)) Gvidi per rudro"
"gril"	"蟋"	"【虫】コオロギ"
"opi"	"鸦片"	"【史】アヘン戦争 ／ 【化】アヘン（阿片）"
"teba"	"鸦片"	"【PIV】(ark. (arkaismo, arkaisme)) Rilat"
"ulcer"	"疮"	"【病】十二指腸潰瘍（かいよう） ／ 【病】胃潰瘍（いかいよう） ／ 潰瘍の,潰瘍性の ／ 【病】潰瘍（かいよう）"
"aft"	"疮"	"【病】（牛などの）アフタ熱,口蹄疫（こうていえき） ／ 【医】アフタ（口腔粘膜に発生する白斑状の小潰瘍）"
"bilard"	"台球"	"［自］ビリヤードをする ／ 【遊】ビリヤード,玉突き;ビリヤード台"
"diafan"	"透"	"半透明の,>>travidebla,>>maldiafana ／ 透き通るような（肌の）白さ ／ 半透明の磁器"
"skerm"	"击剑"	"［自］フェンシングをする;剣術をする ／ 【運】フェンシング;剣術,剣道"
"banus"	"督"	"【史】【PIV】Vicreg^o, komandanta en milito"
"fad"	"淡"	"［自］【映】フェードインする,><forfadi ／ ［自］【通】フェージングする ／ 【通】フェージング;【映】フェード（画面が徐々に切りかわること）"
"flegm"	"淡"	"無感動な,冷淡な;冷静な,落ち着きはらった ／ 無感動に,冷淡に;冷静に,落ち着きはらって ／ 無感動,冷淡;冷静,沈着;（中世の生理学で）粘液"
"pas^tel"	"淡"	"パステルカラー ／ 【美】パステル;パステル画 ／ 【PIV】Rilata al pas^telo: pas^tela port"
"kanab"	"麻"	"【植】アサ（麻）,タイマ（大麻）"
"narkot"	"麻"	"麻酔性の;眠気を催すような ／ ［他］【医】全身麻酔をかける,（麻酔で）眠らせる,>>anestezi"
"ricin"	"麻"	"【植】ヒマ（蓖麻）,トウゴマ（唐胡麻）"
"embusk"	"伏"	"待ち伏せて ／ ［自］待伏せる ／ 待伏せ;=embuskejo"
"tan"	"制革"	"［他］（皮を）なめす;《転》打ちすえる"
"medal"	"牌"	"銀メダル ／ 銅メダル ／ ［他］メダルを授ける ／ メダル,賞牌（はい）,記念章"
"fetor"	"臭"	"悪臭のひどい,むかつくようなにおいの,>>malbonodora ／ ［自］悪臭を放つ ／ （吐き気を催すような）悪臭,腐臭;【環】悪臭,>>malbonodoro"
"haladz"	"臭"	"腐臭を放つ,ひどい悪臭の ／ ［自］毒気を出す,腐敗臭を放つ ／ 毒気,悪臭;有毒ガス"
"stink"	"臭"	"【PIV】Malbonodora, fiodora, fetora. ／ 【PIV】(ntr (netransitiva)) Eligi malbon"
"fusil"	"枪"	"［自］小銃を撃つ ／ 【軍】小銃"
"pistol"	"枪"	"自動拳銃 ／ ピストル,拳銃,>>revolvero;（塗装用の）スプレーガン"
"raket"	"火箭"	"大陸間弾道弾 ／ 対戦車ロケット弾 ／ ［自］（ロケットのように）飛び出す;噴き出る,わき出る ／ ロケット,ミサイル,ロケット弾;打ち上げ花火,のろし,火矢"
"vektor"	"矢量"	"【理】位置ベクトル ／ 【理】単位ベクトル ／ 【数】ベクトル,>>skalaro ／ 【数】【PIV】Rilata al vektoro: vektora kal"
"mud"	"蜕"	"【動】【PIV】S^ang^ig^o de hau^to au^ de ha ／ 【PIV】(ntr (netransitiva)) Suferi mudon"
"fok"	"海豹"	"【動】ゴマフアザラシ（属）;《般》アザラシ"
"krit"	"临界"	"【理】臨界の,=sojla ／ 【理】臨界角,=sojla angulo ／ 【理】臨界質量,=sojla maso ／ 【理】臨界点,=sojla punkto"
"delikt"	"违"	"【法】違反,違犯,軽犯罪,>>krimo ／ 交通違反"
"lirik"	"抒"	"叙情詩の;叙情的な ／ 叙情詩"
"niel"	"乌银"	"［他］ニエロ象眼を施す ／ ニエロ,黒金;ニエロ象眼細工"
"vulv"	"外阴"	"陰門の,外陰部の ／ （〜aj 〜oj）【解】大陰唇 ／ （〜aj 〜oj）【解】小陰唇 ／ （〜aj 〜oj）【解】陰唇"
"torped"	"鱼雷"	"［他］【軍】魚雷攻撃する ／ 【軍】魚雷,空雷;【魚】シビレエイ（科の総称）"
"globin"	"珠蛋白"	"【化】【生】【PIV】(kn (kolektiva nomo)) Globf"
"kanajl"	"恶棍"	"忌まわしい悪党 ／ ごろつき,悪党 ／ 【PIV】Havanta econ de kanajlo: mi admir"
"eksces"	"滥"	"過度の,行過ぎた,並外れた,>>troa ／ 過剰防衛 ／ 過度に,極端に ／ ［自］度を過ごす,やり過ぎる"
"retin"	"网膜"	"網膜剥離 ／ 【解】網膜 ／ 【PIV】Rilata al la retino: retina disig"
"s^elk"	"背带"	"【服】ズボンつり,サスペンダー"
"s^akt"	"竖井"	"【鉱】立て坑;（井戸のような）縦穴;【建】エレベーター通路"
"dizel"	"柴油"	"【機】ディーゼル機関"
"martir"	"殉"	"【宗】殉教者;《転》殉難者,受難者"
"duel"	"决斗"	"［自］決闘する,果たし合いをする ／ 決闘,果たし合い"
"grenad"	"手雷"	"【軍】擲弾（てきだん）,>>obuso;手榴弾（しゅりゅうだん）,=mang ／ 【国名】グレナダ（北アメリカ）"
"tromb"	"龙卷"	"【気】（陸上の）竜巻 ／ 【気】（水上の）竜巻;【医】血栓,>>embolo"
"fraj"	"鱼卵"	"［自］【生】産卵する,>>ovumi ／ 【生】（魚類・両生類の）卵塊 ／ 【料】数の子"
