"root"	"kanji"	"gloss"
"cement"	"水泥"	"セメントタイル ／ セメントがわら ／ ［他］セメントで固める;《転》強固にする ／ セメント;接合剤,接着剤;（歯の）セメント質;【地質】膠結物（こうけつぶつ）"
"ĉen"	"链"	"鎖状の;連鎖した ／ 【化】鎖式炭化水素 ／ ［他］鎖につなぐ ／ 鎖,チェーン;《転》連鎖;【通】ネット局;（販売店などの）チェーン,系列"
"katen"	"链"	"［他］鎖につなぐ,かせをかける;《転》束縛する,拘束する ／ 手鎖,足鎖,手かせ,足かせ;《転》束縛,拘束（するもの）"
"ĉeriz"	"樱"	"【果】スミノミザクラの実（酸味の強い加工用サクランボ） ／ 【果】サクランボ,>>merizo ／ 【果】セイヨウミザクラの実（甘味のある食用サクランボ）,=merizo"
"meriz"	"樱"	"【果】サクランボ（の実）,=dolc^a c^erizo"
"ĉerp"	"舀"	"［他］汲む（くむ）,くみ取る;《転》引き出す ／ 一すくい（の量）"
"cit"	"引"	"［他］引用する;（名前や例を）挙げる,引き合いに出す"
"gravit"	"引"	"重力の ／ 【理】重力加速度 ／ 【理】重力場 ／ 【理】重力定数"
"degel"	"融"	"［自］（雪、氷、霜が）とける ／ 雪解け,氷解"
"disput"	"争"	"［自］口論する,言い争う,>>kvereli,>>konflikti ／ 口論"
"gami"	"配"	"【PIV】(evi (evitinda)) 1 = nesekse repr"
"asign"	"配"	"［他］割当てる;【法】召喚する ／ 割当て;【法】召喚（状）"
"dung"	"雇"	"［他］雇う,採用する ／ 【PIV】Ago de tiu, kiu dungas: en tiu ka"
"duŝ"	"淋"	"［他］シャワーを浴びせる,洗浄する ／ シャワー,洗浄 ／ 腸洗浄 ／ 【天】流星雨"
"elu"	"淋"	"【化】【PIV】(tr (transitiva)) Tralavi per "
"eluvi"	"淋"	"【生態】【地質】【PIV】Horizonto de grundo, malr ／ 【PIV】(tr (transitiva)) (pp (se paroli "
"rav"	"醉"	"うっとりするほどの,心を奪う,みごとな ／ うっとりするほど,みごとに ／ ［他］うっとりさせる,心を奪う,有頂天にさせる ／ 大きな喜びのもと"
"ebri"	"醉"	"酔った;《転》陶酔した ／ 酔い,陶酔"
"ekstaz"	"醉"	"うっとりとした,有頂天になった ／ ［自］うっとりしている ／ エクスタシー,恍惚（こうこつ）,有頂天,>>entuziasmo"
"hero"	"杰"	"空想の英雄 ／ 英雄的な ／ 英雄,勇士;（物語の）主人公;【神】（ギリシア神話の）半神,神人 ／ 【PIV】Konduti kiel heroo."
"prod"	"杰"	"【史】【PIV】Kavaliro fama pro siaj kurag^o"
"enigm"	"谜"	"謎の,謎めいた,不可解な ／ 難解な文章 ／ 謎（なぞ）;《転》不可解なもの,>>mistero"
"mister"	"谜"	"神秘的な,不可解な,なぞの ／ 神秘的に;意味ありげに;不思議なことに ／ 神秘,不思議,謎,秘密;【キ】玄義;【宗】秘儀,奥義"
"envi"	"羡"	"ねたみの,羨望の ／ ［他］欲しがる,>>avidi;うらやむ,ねたむ,>>j^aluzi ／ うらやみ,ねたみ,羨望（せんぼう）,>>j^aluzo"
"febr"	"烧"	"【病】（牛などの）アフタ熱,口蹄疫（こうていえき） ／ 【病】エボラ出血熱 ／ 高熱の,熱病の;熱狂した,熱中した ／ 【医】熱性痙攣（けいれん）"
"kalcin"	"烧"	"［他］【化】か焼する"
"festen"	"宴"	"［自］ごちそうを食べる;宴会に参加する;祝宴を催す ／ ごちそう;宴会,祝宴,>>bankedo ／ 結婚披露宴,>>nupto ／ 宴会の割当額を負担する"
"banked"	"宴"	"会食者 ／ ［自］宴会に参加する;会食する ／ 宴会;会食会 ／ 二次会"
"financ"	"财"	"【経】赤字財政 ／ 財政上の,財務の;金融上の ／ 金融機関 ／ 【経】金融資本"
"fizik"	"物理"	"=teoria fiziko（理論物理学） ／ 実験物理学 ／ 物理学の,物理的な;物質的な;肉体的な ／ 【情】物理アドレス"
"flar"	"嗅"	"［他］においを吸い込む ／ ［他］（においを）感じる;嗅ぐ;嗅ぎ分ける ／ =flarsento（嗅覚）;においを嗅ぐこと ／ 【PIV】Rilata al la flarado: flara nervo"
"olfakt"	"嗅"	"【生】【PIV】Flarsenso. ／ 【解】【PIV】Rilata al olfakto: la olfakta "
"flirt"	"飘"	"［自］（旗などが）翻る;（蝶などが）ひらひら飛び回る;（異性と）たわむれる ／ 【PIV】(ankau^ flirtado) 1 Movoj de tio, ／ 【PIV】Rilata al flirtado: sternos la he"
"mast"	"柱"	"【海】マスト,帆柱;（一般に）支柱,柱"
"fost"	"柱"	"【建】柱;くい,標柱,電柱,>>stango,>>paliso"
"kolon"	"柱"	"（la 〜）【史】ヘラクレスの柱（ジブラルタル海峡両岸の岬を指す） ／ 【建】円柱,柱;記念柱;《転》柱状のもの;《転》大黒柱（人）;【印】=kol ／ 【史】さらし台（罪人を縛りつける柱） ／ 街灯柱"
"kegl"	"柱"	"（ボウリングの）ボール ／ （九柱戯の）柱,（ボウリングの）ピン"
"frakas"	"碎"	"［他］音をたてて打ち砕く,ガラガラと壊す;《転》撃破する,打ちのめす ／ 粉砕,破砕;破壊音,すさまじい音,大音響 ／ 【PIV】Tia, ke g^i frakasas: la frakasa "
"frit"	"炸"	"［他］【料】（油で）揚げる;いためる ／ 【料】フライドポテト,=terpomfingroj"
"funebr"	"丧"	"哀悼の,悲嘆にくれた;喪の,葬式の ／ 葬式,葬儀 ／ （棺や墓の上におく）花輪 ／ 【楽】葬送行進曲"
"gant"	"手套"	"［他］手袋をはめる ／ 手袋;【運】（野球の）グローブ ／ つや革の手袋 ／ 革手袋"
"glad"	"烫"	"［他］アイロンをかける"
"brog"	"烫"	"［他］熱湯をかける;【料】湯がく,湯引く;（熱湯で）やけどさせる"
"glut"	"吞"	"［他］飲み込む;《転》消し去る,使い果たす ／ ［他］飲み込む,飲み下す;《転》飲み込む,むさぼる ／ 一飲み,一口"
"golf"	"湾"	"【地名】アデン湾（アラビア半島南部） ／ 【地名】アカバ湾（紅海北端） ／ 【地名】バフィン湾（カナダ・グリーンランド） ／ 【地名】=Tonkina Golfo"
"sinu"	"湾"	"【PIV】C^iu el la kurbaj^oj, fleksoj de  ／ 【PIV】Prezentanta sinuojn: sinua pado;  ／ 【PIV】(ntr (netransitiva)) Esti sinua: "
"hered"	"继"	"【生】劣性遺伝 ／ 相続の,世襲の;遺伝の ／ 遺伝的影響 ／ 【生】遺伝形質"
"humid"	"湿"	"湿った,湿気のある,じめじめした,=malseketa"
"imperi"	"帝"	"帝国の ／ ［他］（皇帝として）統治する,支配する ／ 帝国 ／ 【史】インカ帝国"
"car"	"帝"	"【史】ツァーリ（ロシア皇帝）"
"impost"	"税"	"【経】付加価値税 ／ 税収 ／ 税制 ／ ［他］課税する"
"akciz"	"税"	"［他］【経】消費税を課す ／ 【経】物品税,消費税"
"frid"	"冷"	"《詩》=malvarma（冷たい）;【理】冷却の ／ 【PIV】Malvarmo: mi perdis al vi fidon, "
"algid"	"冷"	"【医】【PIV】Hipotermia."
"frigid"	"冷"	"【医】【PIV】(pp (se paroli pri) virino) Pr"
"teknik"	"技"	"技術の,技術的な;専門的な ／ 技術援助 ／ 技術的困難 ／ 術語,専門用語"
"teĥnik"	"技"	"=tekniko（技術） ／ 【PIV】= teknika."
"instig"	"唆"	"［他］励ます,勧める;駆りたてる,そそのかす ／ 激励,勧め;教唆"
"ofend"	"侮"	"侮辱的な,感情を害する,無礼な ／ ［他］侮辱する,感情を害する;（精神的に）傷つける,（規則などに）反する ／ 侮辱,無礼 ／ 侮辱された恨みを晴らす"
"insult"	"侮"	"侮辱的な,ののしりの ／ 人をばかにした笑い ／ ［他］（言葉で）侮辱する,ののしる,悪口を言う ／ ののしり,悪口,暴言"
"ĵaluz"	"妒"	"嫉妬深い,ねたんでいる;執着している,（失うまいと）用心している ／ ［他］嫉妬する,焼きもちを焼く ／ 嫉妬（しっと）,焼きもち"
"ĵur"	"誓"	"誓約した;宣誓した ／ ［他］（神・神聖なものにかけて）誓う,誓約する;宣誓する ／ 誓い,宣誓 ／ 正式の宣誓"
"vot"	"誓"	"誓いの,誓願の ／ ［他］【宗】神に誓う,願をかける,誓願する ／ 【宗】神への誓い,願,誓願,=j^urpromeso"
"juvel"	"宝"	"（宝石貴金属の）装身具,アクセサリー,宝飾品;《転》貴重品,至宝 ／ （la 〜）【仏】三宝"
"trezor"	"宝"	"国宝 ／ 宝,宝物,秘宝;富,財宝;《転》貴重な物,大事な人"
"moŝt"	"阁"	"（三人称）男爵閣下 ／ （三人称）皇太子殿下 ／ （高位者への尊称）閣下,殿下,陛下 ／ 国王陛下"
"fason"	"款"	"［他］（服を）仕立てる,裁断する,デザインする ／ 【服】型,デザイン;仕立て,裁断 ／ 【服】流行のデザイン,流行型"
"regal"	"款"	"［他］ごちそうする,もてなす,歓待する;《転》（皮肉で）もてなす,くらわす ／ ごちそう,もてなし,歓待"
"klau^z"	"款"	"失効した条項 ／ 【法】条項,約款（やっかん） ／ 【法】最恵国条項 ／ 契約の条項"
"rezign"	"弃"	"［他］断念する,あきらめる,放棄する;辞職する,退任する ／ 断念,あきらめ,放棄,辞退"
"rip"	"肋"	"【解】肋骨（ろっこつ）,あばら骨;【植】葉脈,=nervuro;【織】うね; ／ 【PIV】1 Rilata al homa ripo: ripaj vert"
"risk"	"险"	"危険な,一か八かの ／ 〜の危険を冒して ／ ［他］（生命などを）危険にさらす,賭ける;〜の危険を冒す;あえて〜する ／ （生命などの）危険,おそれ,冒険,リスク;【経】（保険の対象となる）危険,災"
"rob"	"袍"	"【服】部屋着,ドレッシングガウン,=neglig^a robo ／ 【服】ローブ・デコルテ（襟ぐりを大きくして肩や背中をあらわにした女性用礼服） ／ 【服】部屋着,ドレッシングガウン,=c^ambra robo ／ ウエディングドレス,花嫁衣装"
"surtut"	"袍"	"【服】オーバー,外套（がいとう）,コート,>>palto,>>kaftano"
"tunik"	"袍"	"【服】チュニック（古代ローマの寛衣、女性用上着、軍服の上着）;【解】膜,層;"
"kut"	"袍"	"【史】【PIV】Vestaj^o, kiun kavaliroj metad"
"frok"	"袍"	"【PIV】Longa monah^a robo, kun malstrikt"
"ronk"	"哼"	"［自］いびきをかく;ごうごううなる,>>grunti ／ いびき"
"grunt"	"哼"	"［自］（ブタのように）ブーブー鳴く,>>bleki"
"sagac"	"敏"	"明敏な,賢明な,巧妙な,抜け目のない ／ 鋭い観察者 ／ 巧妙な解決 ／ 明敏に,抜け目なく"
"prompt"	"敏"	"【PIV】Aganta, efikanta tuj, senprokrast ／ 【PIV】(ntr (netransitiva)) Montri sin p ／ 【PIV】Eco de iu, io prompta."
"saŭc"	"酱"	"【料】ベシャメルソース ／ 【料】ホワイトソース ／ 【料】ブラウンソース ／ 【料】チリソース"
"seg"	"锯"	"［他］のこぎりで引く"
"ŝel"	"壳"	"バナナの皮 ／ 【理】電子殻 ／ クルミの殻 ／ （生物の）外皮,皮,樹皮,殻（から）,甲;【海】船体;【空】（航空機の）機体"
"krust"	"壳"	"=inkrusti（象眼する） ／ （パン菓子などの）硬い皮,外皮;（一般に）物の硬い表面,殻;（傷の）かさぶた"
"kartoc^"	"壳"	"（演習用の）空包,空弾 ／ （万年筆などの）インクカートリッジ ／ 【軍】薬包,薬莢（やっきょう）,弾薬筒;【写】（フィルム用）パトローネ;【遊"
"hul"	"壳"	"【海】船体,=s^elo;【空】機体,=s^elo;（波の）うねり,波浪 ／ 【PIV】(ntr (netransitiva)) Ritme ondig^"
"simi"	"猿"	"［他］猿まねする ／ 【動】サル（猿） ／ 【PIV】Rilata al simio(j): simia instink"
"sklav"	"奴"	"奴隷解放 ／ 奴隷の,奴隷的な;卑屈な,言いなりの ／ 奴隷労働 ／ 奴隷のように;言いなりに"
"ŝmir"	"涂"	"［他］（油などを）塗る,塗布する;（機械などに）グリースを塗る,油を差す,> ／ =s^mirado（塗布）;=s^miraj^o（クリーム） ／ 【PIV】Havanta la ecojn de s^miraj^o: s^"
"stuk"	"涂"	"［他］漆喰（しっくい）を塗る ／ 【建】漆喰（しっくい）,スタッコ,>>gipso,>>mortero"
"ŝofor"	"驾"	"［他］（職業的に）運転する,>>stiri ／ （職業的）運転手,>>au^tisto"
"stir"	"驾"	"【情】制御文字 ／ 【情】制御文字 ／ ［他］操縦する,運転する"
"koc^er"	"驾"	"（馬車の）御者 ／ 【天】ぎょしゃ（馭者）座"
"sojl"	"槛"	"窓台,窓敷居 ／ 【理】臨界の ／ 【理】臨界角,=krita angulo ／ 【理】臨界質量,=krita maso"
"sopir"	"慕"	"あこがれの,憧憬に満ちた ／ 懐かしんで,あこがれて ／ ［自］（失ったものを）懐かしむ,恋しがる;（ないものに）あこがれる,切望する ／ 思慕,あこがれ,憧憬"
"ŝraŭb"	"螺"	"ねじの頭 ／ 【理】右ねじの法則 ／ ［他］ねじで締める,ねじで止める;（ねじを）回す,ねじ込む ／ 【機】ねじ（雄ねじ）,ボルト"
"helik"	"螺"	"カタツムリの;螺旋（らせん）状の,=spirala ／ カタツムリの殻 ／ らせん階段 ／ 【動】カタツムリ;【動】巻貝;【情】アットマーク（＠）,=volvita a"
"helic"	"螺"	"【数】つるまき線,>>spiralo;【海】スクリュー;【空】プロペラ,=p ／ 【PIV】1 Lau^ formo de helico 1. 2 Movat"
"ŝtal"	"钢"	"鉄鋼 ／ ステンレス・スチール ／ ステンレス・スチール ／ 鋼鉄製の,鋼鉄の;はがね色の,鋼青色の;《転》鋼のような,強靱（きょうじん）"
"stang"	"杆"	"【機】キャプスタンバー ／ カーテンレール ／ 【機】（製図用）ビームコンパス ／ 棒,さお,柱,>>bastono,>>vergo,>>fosto"
"kornic"	"杆"	"カーテンレール ／ 崖道（がけみち） ／ 【建】コーニス,軒蛇腹（のきじゃばら）;【地理】岩棚,雪庇（せっぴ） ／ 【PIV】Rilata al kornico: kornica stango"
"stri"	"条"	"【情】（ウェブページの）サイドバー ／ 線状の,筋状の ／ 棒グラフ ／ 【解】（大脳の）線状体"
"lat"	"条"	"［他］木摺りを打ちつける ／ 【建】木摺り,木舞（こまい）,貫板（ぬきいた）（細長い薄板）"
"sufok"	"窒"	"窒息するような,息苦しい,息詰まる ／ 窒息性ガス ／ ［他］窒息死させる,絞め殺す;窒息させる,息を詰まらせる;（事件を）もみ消す ／ 【PIV】Ag(ad)o de iu, io sufokanta: sufo"
"fac"	"面"	"【数】【理】面（めん）"
"surfac"	"面"	"【数】可展面 ／ 【数】平面 ／ 【理】等電位面 ／ 【数】曲面"
"edr"	"面"	"【数】面"
"are"	"面"	"【理】面積速度 ／ 区域,（区切られた）場所;【数】面積"
"nudel"	"面"	"【料】日本そば（蕎麦） ／ 【料】ヌードル,めん類,>>spageto,>>vermic^elo ／ 【料】カップヌードル ／ 【PIV】Pastaj^oj el akvo k tritika farun"
"spaget"	"面"	"【料】スパゲッティ ／ 【PIV】Tre maldikaj k longaj pastaj^oj, "
"sven"	"昏"	"気を失って ／ ［自］失神する,気絶する,気を失う;《転》（音・香りなどがすうっと）消えうせ ／ 失神,気絶"
"komat"	"昏"	"【医】糖尿病性昏睡（こんすい） ／ 昏睡（こんすい）の ／ 昏睡状態 ／ 【医】昏睡（こんすい）"
"stupor"	"昏"	"【医】【PIV】1 Stato de konscioperdo, tia k ／ 【PIV】Trafita de stuporo: li restis stu ／ 【PIV】(ntr (netransitiva)) Senti stupor"
"sving"	"挥"	"［他］振る,振り動かす,ぶらぶらさせる,振り回す,振り上げる;《転》勢いづけ ／ 一振り"
"tajl"	"裁"	"［他］（形を整えて）切る,削る,カットする,切り抜く;【服】裁断する ／ 切削;【服】裁断"
"tajlor"	"裁"	"［他］【服】仕立てる ／ 【服】仕立屋,洋服屋 ／ 【PIV】Rilata al tajloro: tajlora tablo  ／ 【PIV】Usona ing^eniero k ekonomikisto ("
"ted"	"烦"	"うんざりするような,くどい,つまらない,退屈な ／ ［他］うんざりさせる,くどくど言って困らせる,飽き飽きさせる,退屈させる ／ 倦怠（けんたい）,退屈"
"agac"	"烦"	"神経を刺激する,いらだたせるような ／ ［他］神経に障る,いらだたせる ／ いらだち,いらだたしさ"
"teg"	"覆"	"［他］（布・皮などで）上張りする,覆いをする ／ =tegaj^o（被覆物）,=tegilo（カバー） ／ 【数】【PIV】tega operatoro (asocianta al a"
"mulc^"	"覆"	"［他］【農】（作物に）敷き藁を敷く,マルチングする ／ 【農】（マルチング用の）敷き藁,敷き草"
"tend"	"帐"	"【解】小脳テント ／ テント,天幕"
"tremp"	"浸"	"［他］（液体に）ひたす,つける,ぬらす"
"ru"	"浸"	"［他］（繊維をとるために）浸水する"
"macer"	"浸"	"［他］【化】冷浸する,浸漬（しんし）する;【宗】（贖罪のため肉体を）苦しめる ／ 【PIV】Ago maceri k la rezultanta procez"
"marin"	"浸"	"［他］【料】マリネードに漬ける"
